,date,title,point
3152,2021-05-03,자산어보,9.31
3153,2021-05-03,소울,9.3
3154,2021-05-03,극장판 귀멸의 칼날: 무한열차편,9.3
3155,2021-05-03,플립,9.27
3156,2021-05-03,우리들,9.26
3157,2021-05-03,소년시절의 너,9.26
3158,2021-05-03,바람과 함께 사라지다,9.24
3159,2021-05-03,해피 투게더,9.2
3160,2021-05-03,킹 오브 프리즘,9.18
3161,2021-05-03,라야와 마지막 드래곤,9.15
3162,2021-05-03,킹 오브 프리즘 프라이드 더 히어로,9.12
3163,2021-05-03,타오르는 여인의 초상,9.06
3164,2021-05-03,바그다드 카페 : 디렉터스컷,9.05
3165,2021-05-03,"그 시절, 우리가 좋아했던 소녀",9.02
3166,2021-05-03,룸,9.01
3167,2021-05-03,명탐정 코난: 비색의 탄환,8.97
3168,2021-05-03,그것만이 내 세상,8.93
3169,2021-05-03,러브 액츄얼리,8.93
3170,2021-05-03,중경삼림,8.93
3171,2021-05-03,더 박스,8.92
3172,2021-05-03,장수상회,8.89
3173,2021-05-03,아무도 모른다,8.87
3174,2021-05-03,이별의 아침에 약속의 꽃을 장식하자,8.87
3175,2021-05-03,리틀 포레스트,8.82
3176,2021-05-03,화양연화,8.78
3177,2021-05-03,죽여주는 여자,8.77
3178,2021-05-03,찬실이는 복도 많지,8.75
3179,2021-05-03,바닷마을 다이어리,8.73
3180,2021-05-03,아티스트,8.72
3181,2021-05-03,우리집,8.71
3182,2021-05-03,진짜로 일어날지도 몰라 기적,8.7
3183,2021-05-03,노바디 ,8.66
3184,2021-05-03,플로리다 프로젝트,8.64
3185,2021-05-03,태풍이 지나가고,8.6
3186,2021-05-03,실버라이닝 플레이북,8.57
3187,2021-05-03,더 스파이,8.53
3188,2021-05-03,그녀,8.52
3189,2021-05-03,스틸 앨리스,8.48
3190,2021-05-03,아비정전,8.47
3191,2021-05-03,노매드랜드,8.43
3192,2021-05-03,패터슨,8.29
3193,2021-05-03,고질라 VS. 콩,8.24
3194,2021-05-03,팅커 테일러 솔저 스파이,8.21
3195,2021-05-03,문라이즈 킹덤,8.11
3196,2021-05-03,일대종사,8.0
3197,2021-05-04,레옹,9.37
3198,2021-05-04,다시 태어나도 우리,9.35
3199,2021-05-04,피아니스트,9.33
3200,2021-05-04,부활: 그 증거,9.31
3201,2021-05-04,자산어보,9.31
3202,2021-05-04,소울,9.3
3203,2021-05-04,극장판 귀멸의 칼날: 무한열차편,9.3
3204,2021-05-04,플립,9.27
3205,2021-05-04,우리들,9.26
3206,2021-05-04,소년시절의 너,9.26
3207,2021-05-04,바람과 함께 사라지다,9.24
3208,2021-05-04,해피 투게더,9.2
3209,2021-05-04,킹 오브 프리즘,9.18
3210,2021-05-04,라야와 마지막 드래곤,9.15
3211,2021-05-04,킹 오브 프리즘 프라이드 더 히어로,9.12
3212,2021-05-04,타오르는 여인의 초상,9.06
3213,2021-05-04,바그다드 카페 : 디렉터스컷,9.05
3214,2021-05-04,"그 시절, 우리가 좋아했던 소녀",9.02
3215,2021-05-04,룸,9.01
3216,2021-05-04,명탐정 코난: 비색의 탄환,8.93
3217,2021-05-04,그것만이 내 세상,8.93
3218,2021-05-04,러브 액츄얼리,8.93
3219,2021-05-04,중경삼림,8.93
3220,2021-05-04,더 박스,8.92
3221,2021-05-04,장수상회,8.89
3222,2021-05-04,아무도 모른다,8.87
3223,2021-05-04,이별의 아침에 약속의 꽃을 장식하자,8.87
3224,2021-05-04,리틀 포레스트,8.82
3225,2021-05-04,화양연화,8.78
3226,2021-05-04,죽여주는 여자,8.77
3227,2021-05-04,찬실이는 복도 많지,8.76
3228,2021-05-04,바닷마을 다이어리,8.73
3229,2021-05-04,아티스트,8.72
3230,2021-05-04,우리집,8.71
3231,2021-05-04,진짜로 일어날지도 몰라 기적,8.7
3232,2021-05-04,노바디 ,8.67
3233,2021-05-04,플로리다 프로젝트,8.64
3234,2021-05-04,태풍이 지나가고,8.6
3235,2021-05-04,실버라이닝 플레이북,8.57
3236,2021-05-04,세자매,8.55
3237,2021-05-04,그녀,8.52
3238,2021-05-04,더 스파이,8.52
3239,2021-05-04,스틸 앨리스,8.48
3240,2021-05-04,아비정전,8.47
3241,2021-05-04,노매드랜드,8.43
3242,2021-05-04,패터슨,8.29
3243,2021-05-04,고질라 VS. 콩,8.24
3244,2021-05-04,팅커 테일러 솔저 스파이,8.21
3245,2021-05-04,문라이즈 킹덤,8.11
3246,2021-05-04,일대종사,8.0
3247,2021-05-05,레옹,9.37
3248,2021-05-05,다시 태어나도 우리,9.35
3249,2021-05-05,피아니스트,9.33
3250,2021-05-05,부활: 그 증거,9.31
3251,2021-05-05,자산어보,9.31
3252,2021-05-05,소울,9.3
3253,2021-05-05,극장판 귀멸의 칼날: 무한열차편,9.3
3254,2021-05-05,우리들,9.26
3255,2021-05-05,소년시절의 너,9.26
3256,2021-05-05,바람과 함께 사라지다,9.24
3257,2021-05-05,해피 투게더,9.2
3258,2021-05-05,킹 오브 프리즘,9.18
3259,2021-05-05,라야와 마지막 드래곤,9.15
3260,2021-05-05,킹 오브 프리즘 프라이드 더 히어로,9.12
3261,2021-05-05,타오르는 여인의 초상,9.06
3262,2021-05-05,바그다드 카페 : 디렉터스컷,9.05
3263,2021-05-05,"그 시절, 우리가 좋아했던 소녀",9.02
3264,2021-05-05,룸,9.01
3265,2021-05-05,그것만이 내 세상,8.93
3266,2021-05-05,명탐정 코난: 비색의 탄환,8.93
3267,2021-05-05,러브 액츄얼리,8.93
3268,2021-05-05,중경삼림,8.93
3269,2021-05-05,더 박스,8.9
3270,2021-05-05,장수상회,8.89
3271,2021-05-05,이별의 아침에 약속의 꽃을 장식하자,8.87
3272,2021-05-05,리틀 포레스트,8.82
3273,2021-05-05,화양연화,8.78
3274,2021-05-05,해리 포터와 아즈카반의 죄수,8.74
3275,2021-05-05,바닷마을 다이어리,8.73
3276,2021-05-05,아티스트,8.72
3277,2021-05-05,우리집,8.71
3278,2021-05-05,진짜로 일어날지도 몰라 기적,8.7
3279,2021-05-05,노바디 ,8.66
3280,2021-05-05,플로리다 프로젝트,8.64
3281,2021-05-05,태풍이 지나가고,8.6
3282,2021-05-05,더 스파이,8.57
3283,2021-05-05,실버라이닝 플레이북,8.57
3284,2021-05-05,세자매,8.56
3285,2021-05-05,그녀,8.52
3286,2021-05-05,스틸 앨리스,8.48
3287,2021-05-05,아비정전,8.47
3288,2021-05-05,노매드랜드,8.45
3289,2021-05-05,패터슨,8.29
3290,2021-05-05,고질라 VS. 콩,8.24
3291,2021-05-05,팅커 테일러 솔저 스파이,8.21
3292,2021-05-05,문라이즈 킹덤,8.11
3293,2021-05-05,일대종사,8.0
3294,2021-05-05,더 랍스터,7.9
3295,2021-05-05,미나리,7.72
3296,2021-05-05,카페 소사이어티,7.69
3297,2021-05-06,레옹,9.37
3298,2021-05-06,다시 태어나도 우리,9.35
3299,2021-05-06,피아니스트,9.33
3300,2021-05-06,부활: 그 증거,9.32
3301,2021-05-06,자산어보,9.31
3302,2021-05-06,소울,9.3
3303,2021-05-06,극장판 귀멸의 칼날: 무한열차편,9.3
3304,2021-05-06,우리들,9.26
3305,2021-05-06,소년시절의 너,9.26
3306,2021-05-06,바람과 함께 사라지다,9.24
3307,2021-05-06,해피 투게더,9.2
3308,2021-05-06,라야와 마지막 드래곤,9.15
3309,2021-05-06,타오르는 여인의 초상,9.06
3310,2021-05-06,바그다드 카페 : 디렉터스컷,9.05
3311,2021-05-06,"그 시절, 우리가 좋아했던 소녀",9.02
3312,2021-05-06,룸,9.01
3313,2021-05-06,신세계,8.93
3314,2021-05-06,그것만이 내 세상,8.93
3315,2021-05-06,명탐정 코난: 비색의 탄환,8.93
3316,2021-05-06,러브 액츄얼리,8.93
3317,2021-05-06,중경삼림,8.93
3318,2021-05-06,더 박스,8.9
3319,2021-05-06,장수상회,8.89
3320,2021-05-06,1917,8.89
3321,2021-05-06,이별의 아침에 약속의 꽃을 장식하자,8.87
3322,2021-05-06,리틀 포레스트,8.82
3323,2021-05-06,너의 이름은.,8.79
3324,2021-05-06,화양연화,8.78
3325,2021-05-06,해리 포터와 아즈카반의 죄수,8.74
3326,2021-05-06,바닷마을 다이어리,8.73
3327,2021-05-06,아티스트,8.72
3328,2021-05-06,우리집,8.7
3329,2021-05-06,진짜로 일어날지도 몰라 기적,8.7
3330,2021-05-06,마미,8.69
3331,2021-05-06,노바디 ,8.65
3332,2021-05-06,플로리다 프로젝트,8.64
3333,2021-05-06,라라랜드,8.61
3334,2021-05-06,태풍이 지나가고,8.6
3335,2021-05-06,실버라이닝 플레이북,8.57
3336,2021-05-06,더 스파이,8.57
3337,2021-05-06,세자매,8.56
3338,2021-05-06,그녀,8.52
3339,2021-05-06,윈드 리버,8.52
3340,2021-05-06,스틸 앨리스,8.48
3341,2021-05-06,아비정전,8.47
3342,2021-05-06,노매드랜드,8.43
3343,2021-05-06,패터슨,8.29
3344,2021-05-06,고질라 VS. 콩,8.24
3345,2021-05-06,팅커 테일러 솔저 스파이,8.21
3346,2021-05-06,언어의 정원,8.17
3347,2021-05-07,레옹,9.37
3348,2021-05-07,다시 태어나도 우리,9.35
3349,2021-05-07,피아니스트,9.33
3350,2021-05-07,부활: 그 증거,9.32
3351,2021-05-07,자산어보,9.31
3352,2021-05-07,소울,9.3
3353,2021-05-07,극장판 귀멸의 칼날: 무한열차편,9.3
3354,2021-05-07,우리들,9.26
3355,2021-05-07,소년시절의 너,9.26
3356,2021-05-07,바람과 함께 사라지다,9.24
3357,2021-05-07,해피 투게더,9.2
3358,2021-05-07,라야와 마지막 드래곤,9.15
3359,2021-05-07,타오르는 여인의 초상,9.06
3360,2021-05-07,바그다드 카페 : 디렉터스컷,9.05
3361,2021-05-07,"그 시절, 우리가 좋아했던 소녀",9.02
3362,2021-05-07,룸,9.01
3363,2021-05-07,명탐정 코난: 비색의 탄환,8.93
3364,2021-05-07,그것만이 내 세상,8.93
3365,2021-05-07,신세계,8.93
3366,2021-05-07,러브 액츄얼리,8.93
3367,2021-05-07,중경삼림,8.93
3368,2021-05-07,더 박스,8.9
3369,2021-05-07,장수상회,8.89
3370,2021-05-07,1917,8.89
3371,2021-05-07,이별의 아침에 약속의 꽃을 장식하자,8.87
3372,2021-05-07,리틀 포레스트,8.82
3373,2021-05-07,너의 이름은.,8.79
3374,2021-05-07,화양연화,8.78
3375,2021-05-07,해리 포터와 아즈카반의 죄수,8.74
3376,2021-05-07,바닷마을 다이어리,8.73
3377,2021-05-07,아티스트,8.72
3378,2021-05-07,우리집,8.7
3379,2021-05-07,진짜로 일어날지도 몰라 기적,8.7
3380,2021-05-07,마미,8.69
3381,2021-05-07,노바디 ,8.64
3382,2021-05-07,플로리다 프로젝트,8.64
3383,2021-05-07,라라랜드,8.61
3384,2021-05-07,태풍이 지나가고,8.6
3385,2021-05-07,실버라이닝 플레이북,8.57
3386,2021-05-07,세자매,8.57
3387,2021-05-07,더 스파이,8.56
3388,2021-05-07,그녀,8.52
3389,2021-05-07,윈드 리버,8.52
3390,2021-05-07,스틸 앨리스,8.48
3391,2021-05-07,아비정전,8.47
3392,2021-05-07,노매드랜드,8.43
3393,2021-05-07,패터슨,8.29
3394,2021-05-07,고질라 VS. 콩,8.23
3395,2021-05-07,팅커 테일러 솔저 스파이,8.2
3396,2021-05-07,언어의 정원,8.17
3397,2021-05-08,레옹,9.37
3398,2021-05-08,다시 태어나도 우리,9.35
3399,2021-05-08,피아니스트,9.33
3400,2021-05-08,부활: 그 증거,9.32
3401,2021-05-08,자산어보,9.31
3402,2021-05-08,소울,9.3
3403,2021-05-08,극장판 귀멸의 칼날: 무한열차편,9.3
3404,2021-05-08,우리들,9.26
3405,2021-05-08,소년시절의 너,9.26
3406,2021-05-08,바람과 함께 사라지다,9.24
3407,2021-05-08,해피 투게더,9.2
3408,2021-05-08,라야와 마지막 드래곤,9.15
3409,2021-05-08,타오르는 여인의 초상,9.06
3410,2021-05-08,바그다드 카페 : 디렉터스컷,9.05
3411,2021-05-08,"그 시절, 우리가 좋아했던 소녀",9.02
3412,2021-05-08,룸,9.01
3413,2021-05-08,명탐정 코난: 비색의 탄환,8.94
3414,2021-05-08,그것만이 내 세상,8.93
3415,2021-05-08,신세계,8.93
3416,2021-05-08,러브 액츄얼리,8.93
3417,2021-05-08,중경삼림,8.93
3418,2021-05-08,더 박스,8.9
3419,2021-05-08,장수상회,8.89
3420,2021-05-08,1917,8.89
3421,2021-05-08,이별의 아침에 약속의 꽃을 장식하자,8.87
3422,2021-05-08,리틀 포레스트,8.82
3423,2021-05-08,너의 이름은.,8.79
3424,2021-05-08,화양연화,8.78
3425,2021-05-08,해리 포터와 아즈카반의 죄수,8.74
3426,2021-05-08,바닷마을 다이어리,8.73
3427,2021-05-08,아티스트,8.72
3428,2021-05-08,우리집,8.7
3429,2021-05-08,진짜로 일어날지도 몰라 기적,8.69
3430,2021-05-08,마미,8.69
3431,2021-05-08,플로리다 프로젝트,8.64
3432,2021-05-08,노바디 ,8.64
3433,2021-05-08,라라랜드,8.61
3434,2021-05-08,더 스파이,8.58
3435,2021-05-08,실버라이닝 플레이북,8.57
3436,2021-05-08,세자매,8.56
3437,2021-05-08,그녀,8.52
3438,2021-05-08,윈드 리버,8.52
3439,2021-05-08,스틸 앨리스,8.48
3440,2021-05-08,아비정전,8.47
3441,2021-05-08,노매드랜드,8.43
3442,2021-05-08,"좋아해, 너를",8.31
3443,2021-05-08,패터슨,8.29
3444,2021-05-08,고질라 VS. 콩,8.23
3445,2021-05-08,팅커 테일러 솔저 스파이,8.2
3446,2021-05-08,언어의 정원,8.17
3447,2021-05-09,레옹,9.37
3448,2021-05-09,다시 태어나도 우리,9.35
3449,2021-05-09,피아니스트,9.33
3450,2021-05-09,부활: 그 증거,9.32
3451,2021-05-09,자산어보,9.31
3452,2021-05-09,소울,9.3
3453,2021-05-09,극장판 귀멸의 칼날: 무한열차편,9.3
3454,2021-05-09,우리들,9.26
3455,2021-05-09,소년시절의 너,9.26
3456,2021-05-09,바람과 함께 사라지다,9.24
3457,2021-05-09,해피 투게더,9.2
3458,2021-05-09,라야와 마지막 드래곤,9.15
3459,2021-05-09,타오르는 여인의 초상,9.06
3460,2021-05-09,바그다드 카페 : 디렉터스컷,9.05
3461,2021-05-09,"그 시절, 우리가 좋아했던 소녀",9.02
3462,2021-05-09,룸,9.01
3463,2021-05-09,명탐정 코난: 비색의 탄환,8.94
3464,2021-05-09,그것만이 내 세상,8.93
3465,2021-05-09,신세계,8.93
3466,2021-05-09,러브 액츄얼리,8.93
3467,2021-05-09,중경삼림,8.93
3468,2021-05-09,더 박스,8.9
3469,2021-05-09,장수상회,8.89
3470,2021-05-09,1917,8.89
3471,2021-05-09,이별의 아침에 약속의 꽃을 장식하자,8.87
3472,2021-05-09,리틀 포레스트,8.82
3473,2021-05-09,너의 이름은.,8.79
3474,2021-05-09,화양연화,8.78
3475,2021-05-09,해리 포터와 아즈카반의 죄수,8.74
3476,2021-05-09,아티스트,8.72
3477,2021-05-09,우리집,8.7
3478,2021-05-09,진짜로 일어날지도 몰라 기적,8.69
3479,2021-05-09,마미,8.69
3480,2021-05-09,노바디 ,8.65
3481,2021-05-09,플로리다 프로젝트,8.65
3482,2021-05-09,라라랜드,8.61
3483,2021-05-09,더 스파이,8.57
3484,2021-05-09,실버라이닝 플레이북,8.57
3485,2021-05-09,세자매,8.56
3486,2021-05-09,그녀,8.52
3487,2021-05-09,윈드 리버,8.52
3488,2021-05-09,스틸 앨리스,8.48
3489,2021-05-09,아비정전,8.47
3490,2021-05-09,노매드랜드,8.41
3491,2021-05-09,"좋아해, 너를",8.31
3492,2021-05-09,패터슨,8.29
3493,2021-05-09,고질라 VS. 콩,8.23
3494,2021-05-09,팅커 테일러 솔저 스파이,8.2
3495,2021-05-09,언어의 정원,8.17
3496,2021-05-09,야구소녀,8.15
3497,2021-05-10,반지의 제왕: 왕의 귀환,9.38
3498,2021-05-10,레옹,9.37
3499,2021-05-10,반지의 제왕: 두 개의 탑,9.36
3500,2021-05-10,다시 태어나도 우리,9.35
3501,2021-05-10,피아니스트,9.33
3502,2021-05-10,자산어보,9.32
3503,2021-05-10,소울,9.3
3504,2021-05-10,극장판 귀멸의 칼날: 무한열차편,9.3
3505,2021-05-10,반지의 제왕: 반지 원정대,9.29
3506,2021-05-10,우리들,9.26
3507,2021-05-10,소년시절의 너,9.26
3508,2021-05-10,바람과 함께 사라지다,9.24
3509,2021-05-10,해피 투게더,9.2
3510,2021-05-10,라야와 마지막 드래곤,9.15
3511,2021-05-10,바그다드 카페 : 디렉터스컷,9.05
3512,2021-05-10,"그 시절, 우리가 좋아했던 소녀",9.02
3513,2021-05-10,룸,9.01
3514,2021-05-10,명탐정 코난: 비색의 탄환,8.94
3515,2021-05-10,그것만이 내 세상,8.93
3516,2021-05-10,신세계,8.93
3517,2021-05-10,러브 액츄얼리,8.93
3518,2021-05-10,중경삼림,8.93
3519,2021-05-10,장수상회,8.89
3520,2021-05-10,더 박스,8.89
3521,2021-05-10,1917,8.89
3522,2021-05-10,이별의 아침에 약속의 꽃을 장식하자,8.87
3523,2021-05-10,리틀 포레스트,8.82
3524,2021-05-10,너의 이름은.,8.79
3525,2021-05-10,화양연화,8.78
3526,2021-05-10,해리 포터와 아즈카반의 죄수,8.74
3527,2021-05-10,우리집,8.7
3528,2021-05-10,진짜로 일어날지도 몰라 기적,8.69
3529,2021-05-10,마미,8.69
3530,2021-05-10,플로리다 프로젝트,8.65
3531,2021-05-10,노바디 ,8.65
3532,2021-05-10,라라랜드,8.61
3533,2021-05-10,실버라이닝 플레이북,8.57
3534,2021-05-10,세자매,8.56
3535,2021-05-10,더 스파이,8.54
3536,2021-05-10,그녀,8.52
3537,2021-05-10,윈드 리버,8.52
3538,2021-05-10,스틸 앨리스,8.48
3539,2021-05-10,아비정전,8.47
3540,2021-05-10,노매드랜드,8.42
3541,2021-05-10,"좋아해, 너를",8.31
3542,2021-05-10,패터슨,8.29
3543,2021-05-10,고질라 VS. 콩,8.23
3544,2021-05-10,팅커 테일러 솔저 스파이,8.2
3545,2021-05-10,언어의 정원,8.17
3546,2021-05-10,야구소녀,8.15
3547,2021-05-11,반지의 제왕: 왕의 귀환,9.38
3548,2021-05-11,레옹,9.37
3549,2021-05-11,반지의 제왕: 두 개의 탑,9.36
3550,2021-05-11,다시 태어나도 우리,9.35
3551,2021-05-11,피아니스트,9.33
3552,2021-05-11,자산어보,9.32
3553,2021-05-11,소울,9.3
3554,2021-05-11,극장판 귀멸의 칼날: 무한열차편,9.3
3555,2021-05-11,반지의 제왕: 반지 원정대,9.29
3556,2021-05-11,소년시절의 너,9.26
3557,2021-05-11,바람과 함께 사라지다,9.24
3558,2021-05-11,크루즈 패밀리: 뉴 에이지,9.21
3559,2021-05-11,해피 투게더,9.2
3560,2021-05-11,라야와 마지막 드래곤,9.15
3561,2021-05-11,타오르는 여인의 초상,9.06
3562,2021-05-11,바그다드 카페 : 디렉터스컷,9.05
3563,2021-05-11,"그 시절, 우리가 좋아했던 소녀",9.02
3564,2021-05-11,룸,9.01
3565,2021-05-11,그것만이 내 세상,8.93
3566,2021-05-11,신세계,8.93
3567,2021-05-11,명탐정 코난: 비색의 탄환,8.93
3568,2021-05-11,러브 액츄얼리,8.93
3569,2021-05-11,중경삼림,8.93
3570,2021-05-11,장수상회,8.89
3571,2021-05-11,1917,8.89
3572,2021-05-11,더 박스,8.87
3573,2021-05-11,이별의 아침에 약속의 꽃을 장식하자,8.87
3574,2021-05-11,너의 이름은.,8.79
3575,2021-05-11,화양연화,8.78
3576,2021-05-11,해리 포터와 아즈카반의 죄수,8.74
3577,2021-05-11,진짜로 일어날지도 몰라 기적,8.69
3578,2021-05-11,마미,8.68
3579,2021-05-11,플로리다 프로젝트,8.65
3580,2021-05-11,라라랜드,8.61
3581,2021-05-11,세자매,8.56
3582,2021-05-11,더 스파이,8.52
3583,2021-05-11,윈드 리버,8.52
3584,2021-05-11,아비정전,8.47
3585,2021-05-11,노매드랜드,8.42
3586,2021-05-11,"좋아해, 너를",8.31
3587,2021-05-11,패터슨,8.29
3588,2021-05-11,고질라 VS. 콩,8.23
3589,2021-05-11,팅커 테일러 솔저 스파이,8.2
3590,2021-05-11,언어의 정원,8.17
3591,2021-05-11,야구소녀,8.15
3592,2021-05-11,문라이즈 킹덤,8.11
3593,2021-05-11,일대종사,8.0
3594,2021-05-11,날씨의 아이,7.95
3595,2021-05-11,별을 쫓는 아이,7.91
3596,2021-05-11,더 랍스터,7.9
3597,2021-05-12,반지의 제왕: 왕의 귀환,9.38
3598,2021-05-12,레옹,9.37
3599,2021-05-12,반지의 제왕: 두 개의 탑,9.36
3600,2021-05-12,다시 태어나도 우리,9.35
3601,2021-05-12,피아니스트,9.33
3602,2021-05-12,시네마 천국,9.33
3603,2021-05-12,자산어보,9.32
3604,2021-05-12,부활: 그 증거,9.32
3605,2021-05-12,소울,9.3
3606,2021-05-12,극장판 귀멸의 칼날: 무한열차편,9.3
3607,2021-05-12,반지의 제왕: 반지 원정대,9.29
3608,2021-05-12,소년시절의 너,9.26
3609,2021-05-12,바람과 함께 사라지다,9.24
3610,2021-05-12,해피 투게더,9.2
3611,2021-05-12,크루즈 패밀리: 뉴 에이지,9.19
3612,2021-05-12,라야와 마지막 드래곤,9.15
3613,2021-05-12,타오르는 여인의 초상,9.06
3614,2021-05-12,바그다드 카페 : 디렉터스컷,9.05
3615,2021-05-12,빅 피쉬,9.03
3616,2021-05-12,"그 시절, 우리가 좋아했던 소녀",9.02
3617,2021-05-12,룸,9.01
3618,2021-05-12,명탐정 코난: 비색의 탄환,8.94
3619,2021-05-12,그것만이 내 세상,8.93
3620,2021-05-12,신세계,8.93
3621,2021-05-12,러브 액츄얼리,8.93
3622,2021-05-12,중경삼림,8.93
3623,2021-05-12,1917,8.89
3624,2021-05-12,더 박스,8.87
3625,2021-05-12,너의 이름은.,8.79
3626,2021-05-12,화양연화,8.78
3627,2021-05-12,해리 포터와 아즈카반의 죄수,8.74
3628,2021-05-12,진짜로 일어날지도 몰라 기적,8.69
3629,2021-05-12,마미,8.68
3630,2021-05-12,플로리다 프로젝트,8.65
3631,2021-05-12,라라랜드,8.61
3632,2021-05-12,세자매,8.56
3633,2021-05-12,윈드 리버,8.52
3634,2021-05-12,더 스파이,8.51
3635,2021-05-12,아비정전,8.47
3636,2021-05-12,노매드랜드,8.42
3637,2021-05-12,"좋아해, 너를",8.31
3638,2021-05-12,패터슨,8.29
3639,2021-05-12,고질라 VS. 콩,8.23
3640,2021-05-12,팅커 테일러 솔저 스파이,8.2
3641,2021-05-12,언어의 정원,8.17
3642,2021-05-12,야구소녀,8.15
